Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_58_776.jpg;0;1;0;1.37781;100.5568;86.49023;1.241308;45.53337;-0.0008043101
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_58_842.jpg;0;1;0;1.441077;100.6178;86.55181;1.247334;45.52078;-0.0009555724
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_58_909.jpg;-3.003795;1;0;1.489093;100.7029;86.63599;1.245877;45.28112;0.0002643054
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_58_976.jpg;-5.996387;1;0;1.536158;100.7704;86.70007;1.249975;44.80002;0.001462942
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_043.jpg;-9.023895;1;0;1.595276;100.8412;86.76434;1.245116;44.05148;0.0002520028
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_109.jpg;-12.00632;1;0;1.638228;100.9419;86.84918;1.241846;42.57415;359.955
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_176.jpg;-15;1;0;1.680138;101.0218;86.91116;1.205113;41.11049;359.9017
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_243.jpg;-15;0.899842;0;1.73694;101.105;86.97175;1.128299;39.49943;359.8502
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_309.jpg;-15;0.6998621;0;1.773861;101.2208;87.05005;0.98271;37.31643;359.7589
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_376.jpg;-15;0.5001519;0;1.801247;101.3107;87.10651;0.8540908;35.67439;359.6567
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_442.jpg;-15;0.3005199;0;1.822585;101.4026;87.16061;0.699315;34.03326;359.5299
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_509.jpg;-15;0.09971493;0;1.827658;101.527;87.22834;0.4463032;31.86137;359.3193
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_576.jpg;-15;0;0;1.823834;101.6211;87.27552;0.2250611;30.25338;359.1289
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_642.jpg;-15;0;0;1.813211;101.7156;87.31966;359.982;28.66142;358.9203
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_709.jpg;-15;0;0;1.805459;101.8441;87.3783;359.84;26.6761;358.812
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_776.jpg;-15;0;0;1.794829;101.9435;87.42092;359.9172;25.2221;358.8998
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_842.jpg;-15;0;0;1.778943;102.0443;87.45827;-0.003849826;23.63583;358.9368
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_909.jpg;-15;0;0;1.771376;102.1785;87.50198;0.008773325;21.46507;358.9424
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_45_59_977.jpg;-15;0;0;1.764695;102.2793;87.53125;359.9933;19.85672;358.9366
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_043.jpg;-15;0;0;1.754743;102.3807;87.55764;359.9904;18.25559;358.9219
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_110.jpg;-15;0;0;1.746894;102.5163;87.58852;-0.003500365;16.13469;358.8951
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_176.jpg;-15;0;0;1.739365;102.618;87.60851;-0.0009102828;14.55252;358.8876
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_243.jpg;-15;0;0;1.729431;102.7197;87.62575;-0.003725014;12.98276;358.9113
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_309.jpg;-15;0;0;1.721326;102.8555;87.64362;-0.000931467;10.88178;358.9202
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_376.jpg;-15;0;0;1.713932;102.9571;87.65366;359.9929;9.307961;358.9164
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_443.jpg;-15;0;0;1.704234;103.0584;87.661;359.9846;7.74691;358.9241
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_509.jpg;-15;0;0;1.69661;103.1932;87.66621;359.9814;5.665581;358.9171
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_576.jpg;-15;0;0;1.689251;103.2939;87.66684;359.9824;4.106232;358.9014
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_643.jpg;-15;0;0;1.679433;103.3945;87.66504;0.004204942;2.561783;358.9009
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_709.jpg;-15;0;0;1.672272;103.5272;87.65839;-0.001781826;0.5066986;358.9129
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_776.jpg;-15;0;0;1.664705;103.626;87.65001;-0.00359428;358.9628;358.9099
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_843.jpg;-15;0;0.2009041;1.64336;103.7231;87.63936;359.9792;357.4426;358.9176
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_910.jpg;-13.50033;0;0.4014121;1.585273;103.8445;87.6232;359.8318;355.5632;358.974
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_00_977.jpg;-10.49213;0;0.601959;1.501113;103.927;87.61169;359.6134;354.5066;359.1097
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_043.jpg;-7.496386;0;0.8016751;1.340425;104;87.60222;359.2993;353.7944;359.3875
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_110.jpg;-4.501142;0;1;1.187019;104.0817;87.5915;358.7475;353.1284;359.9101
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_176.jpg;-1.506976;0;1;1.010807;104.1278;87.58337;358.2382;353.2262;0.2000263
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_243.jpg;0;0;1;0.7338347;104.162;87.57514;357.7704;352.9983;0.2474679
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_309.jpg;0;0;1;0.5064383;104.1879;87.56464;357.1322;352.2432;0.04662384
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_376.jpg;0;0;1;0.2894731;104.192;87.56046;356.6678;351.6349;359.9637
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_442.jpg;0;0;1;0.07994746;104.1921;87.56039;356.3926;351.6367;0.05235628
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_509.jpg;0;0;1;0;104.1922;87.56018;356.5057;351.6248;359.9833
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_576.jpg;-1.497059;0;1;-0.09406412;104.1924;87.5603;356.9548;351.6441;0.01337703
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_643.jpg;0;0;0;-0.2089886;104.1925;87.5603;357.6748;351.2874;0.01539736
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_710.jpg;0;0;0;-0.2912907;104.1923;87.56018;359.0382;351.2719;359.9591
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_776.jpg;0;0;0;-0.3163591;104.1918;87.56027;0.07433835;351.2725;359.9036
